Object,Close-Approach (CA) Date,CA Distance Minimum (au),V relative (m/s),Estimated Diameter(meters),Mass(Kg),Force(joules),Megatons(TNT),Damage,Extinction
(2015 YC1),2107,0.006540000000000001,8010.0,21,87282868.69469097,349567889122.23737,12014.83354362488,Major extinction event,1
(2007 MJ13),2107,0.00913,11230.0,39,559068403.8549157,3139169087645.352,1337.933664207417,Continent exterminated,0
(2016 NB1),2107,0.04409,9880.0,55,1568047433.223109,7746154320122.157,542.2045348476566,Minor extiction event,0
162922 (2001 OY13),2107,0.0406,10850.0,230,114671273448.68855,622091658459135.5,6.751416680948622,Entirety of Paris destroyed,0
(2016 FG60),2107,0.00434,19450.0,200,75398223686.16,733247725347906.0,5.727941396623106,Entirety of Paris destroyed,0
(2014 HT46),2107,0.042910000000000004,5750.0,15,31808625.61759875,91449798650.5964,45926.83704036356,Major extinction event,1
(2013 VJ11),2107,0.0027,9510.0,6984,3210582391782805.0,1.5266319272927238e+19,0.0002751154305706245,Large city block,0
(2007 DD),2107,0.02201,2500.0,21,87282868.69469097,109103585868.36372,38495.52667377411,Major extinction event,1
(2012 OD1),2107,0.046669999999999996,24230.0,491,1115618233720.1526,1.3515714901519648e+16,0.31074937808341685,Entirety of Paris destroyed,0
(2000 UK11),2107,0.027389999999999998,5170.0,29,229860909.6852196,594190451536.2926,7068.4407484852845,Major extinction event,1
(2004 KG1),2107,0.03305,10110.0,50,1178097245.09625,5955281573961.544,705.2563254714581,Minor extiction event,0
(2012 OO),2107,0.03707,5460.0,250,147262155637.03125,402025684889095.3,10.447093700390393,Entirety of Paris destroyed,0
(1998 SD9),2107,0.0337,9690.0,48,1042305044.237476,5049967939330.571,831.688448413547,Minor extiction event,0
(2017 FR),2107,0.00515,6440.0,30,254469004.94079,819390195909.3438,5125.7630625405745,Major extinction event,1
406213 (2007 AB2),2107,0.04046,10530.0,290,229860909685.2195,1210217689492680.8,3.470450016112908,Entirety of Paris destroyed,0
(2013 TN127),2107,0.02908,7040.0,19,64644552.03292143,227548823155.88345,18457.577331097727,Major extinction event,1
(2015 BM510),2107,0.02289,3860.0,32,308831124.21851134,596044069741.7269,7046.458832850917,Major extinction event,1
(2013 VJ13),2107,0.00011999999999999999,15320.0,55,1568047433.223109,12011243338489.016,349.67237625945467,Minor extiction event,0
(2015 VE),2107,0.00645,6280.0,23,114671273.4486886,360067798628.8822,11664.469902594354,Major extinction event,1
(2004 HQ1),2107,0.01875,8860.0,76,4137251330.1069713,18328023392373.887,229.15728063439613,Minor extiction event,0
(2011 WV4),2107,0.0373,10100.0,93,7580886126.191075,38283474937264.93,109.70790940170748,Mount Krakatoa comparable,0
(2009 WW7),2107,0.00114,7410.0,5005,1181635072301371.2,4.377957942876581e+18,0.0009593513813520897,Multiple city blocks,0
(2014 WT202),2107,0.04564,12000.0,200,75398223686.16,452389342116960.0,9.284038347026618,Entirety of Paris destroyed,0
(2016 WA8),2107,0.02019,13840.0,37,477393278.0468828,3303561484084.4287,1271.3551784140673,Continent exterminated,0
422686 (2000 AC6),2107,0.04523,7640.0,170,46303934121.263016,176881028343224.72,23.744773757478427,Entirety of Paris destroyed,0
(2015 XV129),2107,0.02131,6840.0,14,25861590.72435288,88446640277.28685,47486.25823245162,Major extinction event,1
(2017 YH1),2107,0.0026,13790.0,200,75398223686.16,519870752316073.25,8.078931121415474,Entirety of Paris destroyed,0
(2004 MO3),2108,0.03876,9990.0,123,17538258289.52419,87603600156173.33,47.943235124042225,Entirety of Paris destroyed,0
(2007 RV9),2108,0.039189999999999996,11840.0,300,254469004940.79,1506456509249476.8,2.7879995036115965,Entirety of Paris destroyed,0
162421 (2000 ET70),2108,0.04779,11990.0,335,354328061726.8834,2124196730052666.0,1.977217995197586,Entirety of Paris destroyed,0
(2014 FO38),2108,0.02875,9590.0,18,54965305.06721064,263558637797.275,15935.732689704411,Major extinction event,1
(2017 HK1),2108,0.03954,2650.0,32,308831124.21851134,409201239589.5275,10263.898526341338,Major extinction event,1
(2016 FW13),2108,0.014430000000000004,9810.0,4002,604091020638254.2,2.9630664562306365e+18,0.001417450489903249,Multiple city blocks,0
(2017 JD3),2108,0.02949,14360.0,150,31808625617.59875,228385931934359.03,18.389924302373984,Entirety of Paris destroyed,0
(2011 CG2),2108,0.043230000000000005,2760.0,170,46303934121.263016,63899429087342.96,65.72828677794753,Mount Krakatoa comparable,0
(2014 KL22),2108,0.043989999999999994,7440.0,39,559068403.8549157,2079734462340.2864,2019.4885818614648,Continent exterminated,0
506859 (2007 VW137),2108,0.04969,23230.0,394,576447543618.1282,6695438219124559.0,0.6272927719657396,Entirety of Paris destroyed,0
436724 (2011 UW158),2108,0.01094,6400.0,340,370431472970.1041,1185380713504333.2,3.543165459123734,Entirety of Paris destroyed,0
(2016 NJ33),2108,0.03663,4920.0,30,254469004.94079,625993752154.3434,6709.332138772625,Major extinction event,1
(2007 DD),2108,0.022119999999999997,4530.0,21,87282868.69469097,197695697593.47507,21244.771895018825,Major extinction event,1
232691 (2004 AR1),2108,0.03059,12560.0,360,439722440537.6851,2761456926576662.5,1.5209362708426084,Entirety of Paris destroyed,0
3362 Khufu (1984 QA),2108,0.04481,16460.0,423,713332858499.1263,5870729425447810.0,0.7154136557195583,Entirety of Paris destroyed,0
(2017 QY34),2108,0.0446,16190.000000000002,210,87282868694.69098,706554822083523.5,5.944337040422193,Entirety of Paris destroyed,0
143404 (2003 BD44),2108,0.04772,14580.0,1004,9538328288827.146,6.9534413225549896e+16,0.06040174649027946,Entirety of Paris destroyed,0
(2017 RO17),2108,0.03413,11920.0,20,75398223.68616001,449373413169.5137,9346.347329221426,Major extinction event,1
(2006 RH2),2108,0.00468,6610.0,8985,6836367041451810.0,2.259419307199823e+19,0.00018588847083922662,Large city block,0
143487 (2003 CR20),2108,0.04376,23760.0,521,1332859271468.1216,1.5834368145041284e+16,0.2652458223484768,Entirety of Paris destroyed,0
(2016 TD),2108,0.00225,13640.0,5990,2025590234504240.0,1.3814525399318915e+19,0.0003040278169966714,Large city block,0
(2008 TT26),2108,0.041639999999999996,6290.0,59,1935651472.804982,6087623881971.668,689.9243582439752,Minor extiction event,0
(2014 UU56),2108,0.00047999999999999996,8400.0,4990,1171042789367835.8,4.91837971534491e+18,0.0008539397612787746,Multiple city blocks,0
(2018 EW1),2108,0.04211,6760.0,18,54965305.06721064,185782731127.172,22607.052735838057,Major extinction event,1
162082 (1998 HL1),2108,0.04815,11440.0,550,1568047433223.1091,8969231318036184.0,0.4682675528229761,Entirety of Paris destroyed,0
(2002 VR14),2108,0.025639999999999996,13480.0,112,13241134450.868671,89245246198854.84,47.06133019837971,Entirety of Paris destroyed,0
(2005 WX),2108,0.0093,5500.0,14,25861590.72435288,71119374491.97043,59055.63751090346,Major extinction event,1
11500 Tomaiyowit (1989 UR),2108,0.04242,12380.0,423,713332858499.1263,4415530394109592.0,0.9511881076852932,Entirety of Paris destroyed,0
(2004 QA22),2108,0.00972,3710.0,6984,3210582391782805.0,5.955630336757104e+18,0.0007052150255327867,Multiple city blocks,0
(2015 XC352),2108,0.00885,4700.0,24,130288130.52968448,306177106744.7585,13717.550749152806,Major extinction event,1
(2016 CO247),2109,0.04842,16720.0,260,165649897438.4935,1384833142585805.8,3.0328563570897966,Entirety of Paris destroyed,0
(2007 TL23),2109,0.02034,25290.0,170,46303934121.263016,585513246963370.9,7.173193812065447,Entirety of Paris destroyed,0
(2012 FO62),2109,0.04567,7170.0,300,254469004940.79,912271382712732.0,4.603893183090838,Entirety of Paris destroyed,0
(2013 NC15),2109,0.0477,12400.0,130,20706237179.811687,128378670514832.48,32.71571502615573,Entirety of Paris destroyed,0
(2016 NG33),2109,0.04066,16260.000000000002,170,46303934121.263016,376450984405868.4,11.156830965998473,Entirety of Paris destroyed,0
(2017 BV93),2109,0.04286,4180.0,34,370431472.9701041,774201778507.5176,5424.942329758827,Major extinction event,1
(2017 BY93),2109,0.01831,19620.0,76,4137251330.1069713,40586435548349.39,103.48284946079256,Mount Krakatoa comparable,0
(2012 BS23),2109,0.03681,15160.0,170,46303934121.263016,350983820639173.7,11.966363555879624,Entirety of Paris destroyed,0
(2014 EL),2109,0.00674,13040.0,13,20706237.179811686,135004666412.3722,31110.03576106833,Major extinction event,1
(2013 EM89),2109,0.01107,1730.0,21,87282868.69469097,75499681420.90767,55629.373806031974,Major extinction event,1
(2013 GH66),2109,0.00474,3160.0,5992,2027619883886939.2,3.203639416541364e+18,0.001311008966338135,Multiple city blocks,0
(2011 GM62),2109,0.03203,14070.0,87,6206244561.500928,43660930490159.03,96.19584266411043,Mount Krakatoa comparable,0
(1999 FN19),2109,0.01875,5860.0,112,13241134450.868671,38796523941045.21,108.25712134371305,Mount Krakatoa comparable,0
(2012 HP13),2109,0.02085,12710.0,48,1042305044.237476,6623848556129.16,634.0724677519488,Minor extiction event,0
(2015 YA),2109,0.02755,7980.0,7988,4803804183239242.0,1.9167178691124576e+19,0.00021912458101853158,Large city block,0
152978 (2000 GJ147),2109,0.04138,15240.0,390,559068403854.9156,4260101237374457.0,0.985892063585912,Entirety of Paris destroyed,0
448003 (2008 DE),2109,0.038860000000000006,10210.0,390,559068403854.9156,2854044201679344.5,1.4715959891331338,Entirety of Paris destroyed,0
(2005 LD),2109,0.01145,9500.0,83,5388965515.854796,25597586200310.28,164.0779707560508,Mount Krakatoa comparable,0
(2015 HM10),2109,0.045880000000000004,7300.0,59,1935651472.804982,7065127875738.185,594.4690703225484,Minor extiction event,0
(2010 NK1),2109,0.01268,9280.0,112,13241134450.868671,61438863852030.63,68.36063912437054,Mount Krakatoa comparable,0
430440 (2000 OH),2109,0.0456,14190.0,169,45491603084.04628,322762923881308.4,13.012647021206474,Entirety of Paris destroyed,0
73P/Schwassmann-Wachmann 3-B,2109,0.03472,11950.0,50,1178097245.09625,7039131039450.094,596.6645565285726,Minor extiction event,0
175729 (1998 BB10),2109,0.02244,13400.0,290,229860909685.2195,1540068094890970.8,2.7271521395275307,Entirety of Paris destroyed,0
(2017 WZ14),2109,0.04453,5390.0,32,308831124.21851134,832299879768.8881,5046.258088089897,Major extinction event,1
430544 (2002 GM2),2109,0.0164,26660.0,491,1115618233720.1526,1.4871191055489634e+16,0.2824252599760386,Entirety of Paris destroyed,0
37655 Illapa (1994 PM),2109,0.042069999999999996,25370.0,306,270044543795.2059,3425515038042187.0,1.2260929972155254,Entirety of Paris destroyed,0
(2017 PV25),2109,0.0268,7800.0,37,477393278.0468828,1861833784382.843,2255.840470416755,Continent exterminated,0
3362 Khufu (1984 QA),2109,0.04816,13930.0,423,713332858499.1263,4968363359446415.0,0.8453487992206699,Entirety of Paris destroyed,0
(2011 EG17),2109,0.04274,15440.0,250,147262155637.03125,1136863841517881.2,3.694373808557742,Entirety of Paris destroyed,0
(2009 UG),2109,0.02805,10090.0,72,3517779524.301481,17747197700100.97,236.65708079513337,Minor extiction event,0
(2010 UP),2109,0.016390000000000002,5360.0,37,477393278.0468828,1279413985165.646,3282.752923367666,Continent exterminated,0
(2012 UK171),2109,0.031160000000000007,4880.0,43,749335821.3269402,1828379404037.734,2297.116228024039,Continent exterminated,0
450237 (2002 XY38),2109,0.04016,5930.0,90,6870663133.40133,20371516190534.945,206.1702212401556,Minor extiction event,0
(2012 VU76),2109,0.02122,5610.0,24,130288130.52968448,365458206135.76495,11492.422196259924,Major extinction event,1
(2000 AE205),2109,0.027710000000000002,3010.0,83,5388965515.854796,8110393101361.469,517.8540605257416,Minor extiction event,0
(2017 QL33),2109,0.03333,6970.0,190,64644552032.92144,225286263834731.2,18.642947548196272,Entirety of Paris destroyed,0
480883 (2001 YE4),2110,0.036989999999999995,11530.0,240,130288130529.68448,751111072503631.0,5.5917162637483235,Entirety of Paris destroyed,0
(2002 AY1),2110,0.048510000000000005,18960.0,230,114671273448.68855,1087083672293567.6,3.863548047905725,Entirety of Paris destroyed,0
(2007 EC),2110,0.040260000000000004,7170.0,123,17538258289.52419,62874655967944.22,66.79957027743122,Mount Krakatoa comparable,0
(2014 CA13),2110,0.03451,13680.0,26,165649897.43849352,1133045298479.2957,3706.824436443083,Continent exterminated,0
6037 (1988 EG),2110,0.02827,14440.0,521,1332859271468.1216,9623243939999838.0,0.4364432644736709,Entirety of Paris destroyed,0
(2016 WR),2110,0.02255,7890.0,17,46303934.12126301,182669020108.38254,22992.404500270626,Major extinction event,1
(2015 DK200),2110,0.04791,9680.0,25,147262155.63703126,712748833283.2313,5892.678884724332,Major extinction event,1
(2018 BK7),2110,0.02376,9160.0,64,2470648993.748091,11315572391366.258,371.1699112282278,Minor extiction event,0
(2013 GS66),2110,0.0425,11830.0,210,87282868694.69098,516278168329097.1,8.135149339343641,Entirety of Paris destroyed,0
465824 (2010 FR),2110,0.01876,13020.0,150,31808625617.59875,207074152770567.88,20.2825893227412,Entirety of Paris destroyed,0
(2010 EX11),2110,0.0281,5710.0,50,1178097245.09625,3363467634749.794,1248.7112873058566,Continent exterminated,0
(2008 FX6),2110,0.01587,6310.0,32,308831124.21851134,974362196909.4032,4310.512059398502,Continent exterminated,0
462959 (2011 DU),2110,0.0323,9640.0,210,87282868694.69098,420703427108410.5,9.983279739049305,Entirety of Paris destroyed,0
(2015 YA),2110,0.013269999999999999,8390.0,7988,4803804183239242.0,2.015195854868862e+19,0.00020841646680904441,Large city block,0
326290 Akhenaten (1998 HE3),2110,0.04873,11460.0,140,25861590724.352882,148186914850542.03,28.34258344764128,Entirety of Paris destroyed,0
437844 (1999 MN),2110,0.00678,15140.0,170,46303934121.263016,350520781297961.0,11.982171169559786,Entirety of Paris destroyed,0
(2011 CT4),2110,0.02364,22860.0,230,114671273448.68855,1310692655518510.2,3.2044125541685284,Entirety of Paris destroyed,0
8014 (1990 MF),2110,0.041960000000000004,8050.000000000001,521,1332859271468.1216,5364758567659190.0,0.7828870483229574,Entirety of Paris destroyed,0
(2011 PE2),2110,0.00358,9840.0,76,4137251330.1069713,20355276544126.297,206.3347059370681,Minor extiction event,0
454094 (2013 BZ45),2110,0.03615,7660.0,140,25861590724.352882,99049892474271.56,42.402872886418926,Entirety of Paris destroyed,0
(2007 DS7),2110,0.00213,11670.0,23,114671273.4486886,669106880573.0979,6277.024077831407,Major extinction event,1
(2010 RX30),2110,0.02423,9220.0,13,20706237.179811686,95455753398.93187,43999.44320220512,Major extinction event,1
(2017 FE65),2110,0.021519999999999997,14770.0,250,147262155637.03125,1087531019379475.8,3.861958808675121,Entirety of Paris destroyed,0
(2017 SS10),2110,0.02511,11580.0,30,254469004.94079,1473375538607.174,2850.5970745044306,Continent exterminated,0
301844 (1990 UA),2110,0.0338,13310.0,390,559068403854.9156,3720600227654464.0,1.1288501163823663,Entirety of Paris destroyed,0
(2014 UN114),2110,0.00014,5680.0,42,698262949.5575278,1983066776743.3792,2117.931705203241,Continent exterminated,0
(2011 SM68),2110,0.01066,23480.0,390,559068403854.9156,6563463061256710.0,0.6399060923785901,Entirety of Paris destroyed,0
(2015 XV129),2110,0.0208,6940.0,14,25861590.72435288,89739719813.5045,46802.01820028373,Major extinction event,1
(2011 YH40),2111,0.01968,8660.0,90,6870663133.40133,29749971367627.76,141.17660646121504,Mount Krakatoa comparable,0
(2014 YS),2111,0.02715,8160.0,42,698262949.5575278,2848912834194.7134,1474.2465791120599,Continent exterminated,0
(2015 BG92),2111,0.02777,4380.0,32,308831124.21851134,676340162038.5398,6209.8929440193015,Major extinction event,1
(2017 BQ32),2111,0.03412,7560.0,14,25861590.72435288,97756812938.0539,42963.75744840861,Major extinction event,1
(2001 CQ36),2111,0.02358,5410.0,106,11225061347.724442,30363790945594.61,138.32264908968375,Mount Krakatoa comparable,0
(2007 UY1),2111,0.01786,4880.0,90,6870663133.40133,16764418045499.244,250.5306172037136,Minor extiction event,0
(2007 EF),2111,0.035910000000000004,15550.0,170,46303934121.263016,360013087792819.94,11.66624254065178,Entirety of Paris destroyed,0
(2012 XF55),2111,0.04199,4000.0,87,6206244561.500928,12412489123001.855,338.3688765710085,Minor extiction event,0
215588 (2003 HF2),2111,0.03202,20670.0,430,749335821326.9404,7744385713413930.0,0.5423283595915485,Entirety of Paris destroyed,0
(2016 GX220),2111,0.016569999999999998,4860.0,3996,601378041074994.9,1.4613486398122376e+18,0.002874057487431363,Multiple city blocks,0
(2015 YA),2111,0.01317,8440.0,7988,4803804183239242.0,2.02720536532696e+19,0.00020718177210046003,Large city block,0
(2015 XC),2111,0.03709,8500.0,30,254469004.94079,1081493270998.3575,3883.519308560153,Continent exterminated,0
(2016 KO),2111,0.00061,7270.0,17,46303934.12126301,168314800530.79105,24953.242298092875,Major extinction event,1
(2016 JC6),2111,0.03506,6540.0,180,54965305067.21064,179736547569778.78,23.36753463215065,Entirety of Paris destroyed,0
162120 (1998 SH36),2111,0.044660000000000005,16570.0,260,165649897438.4935,1372409400277918.8,3.0603113029898235,Entirety of Paris destroyed,0
(2014 HN2),2111,0.02097,3460.0,17,46303934.12126301,80105806029.785,52430.65650495237,Major extinction event,1
(2016 NJ33),2111,0.04314,5170.0,30,254469004.94079,657802377771.9421,6384.8963486965795,Major extinction event,1
(2003 OT13),2111,0.04007,8090.0,72,3517779524.301481,14229418175799.49,295.16315762952974,Minor extiction event,0
(2015 SY),2111,0.03157,15850.0,72,3517779524.301481,27878402730089.234,150.65425521911013,Mount Krakatoa comparable,0
(2016 RQ1),2111,0.04124,5910.0,36,439722440.5376852,1299379811788.86,3232.3112625690615,Continent exterminated,0
(2004 SC56),2111,0.04492,8900.0,93,7580886126.191075,33734943261550.285,124.49998707384779,Mount Krakatoa comparable,0
(2014 FP47),2111,0.02479,7900.0,118,15485211782.439856,61166586540637.43,68.66494008472475,Mount Krakatoa comparable,0
(2013 UB),2111,0.018000000000000002,7360.0,15,31808625.61759875,117055742272.7634,35880.34143778403,Major extinction event,1
